district_code,crop,season,year,lead_months,model,predicted_yield_kg_ha,ci_low,ci_high,actual_yield_kg_ha,is_backtest,reliability
22.0,beans,B,2024,4,ridge,608.7213018814873,319.6710479440866,897.771555818888,608.0802456429035,True,ok
23.0,beans,A,2024,4,ridge,606.4020559747426,317.3518020373418,895.4523099121433,610.2452718668352,True,ok
23.0,beans,B,2024,4,ridge,633.9118697494383,344.8616158120376,922.962123686839,897.9584895621854,True,ok
24.0,beans,A,2024,4,ridge,548.8507034331099,259.80044949570913,837.9009573705106,404.02341332299517,True,ok
24.0,beans,B,2024,4,ridge,456.6435031364859,167.59324919908516,745.6937570738867,570.2137262663175,True,ok
25.0,beans,A,2024,4,ridge,467.6332215571912,178.58296761979045,756.6834754945919,590.0856226287689,True,ok
25.0,beans,B,2024,4,ridge,474.0315101847016,184.98125624730085,763.0817641221023,576.5471477427519,True,ok
26.0,beans,A,2024,4,ridge,402.4833673231772,113.4331133857765,691.533621260578,385.79290014437305,True,ok
28.0,beans,A,2024,4,ridge,320.9024642799918,31.852210342591093,609.9527182173925,636.1868668338752,True,use_with_caution
28.0,beans,B,2024,4,ridge,473.05093125829603,184.0006773208953,762.1011851956968,462.65023021580174,True,ok
31.0,beans,A,2024,4,ridge,728.5356625714268,439.48540863402604,1017.5859165088275,733.8491395871204,True,ok
31.0,beans,B,2024,4,ridge,692.3886041093053,403.3383501719046,981.4388580467061,1012.8103713665905,True,ok
33.0,beans,A,2024,4,ridge,638.9291392245464,349.87888528714564,927.9793931619471,845.3670323505708,True,ok
33.0,beans,B,2024,4,ridge,557.191966584418,268.14171264701724,846.2422205218187,765.1801260571068,True,ok
34.0,beans,A,2024,4,ridge,792.8108224289223,503.76056849152155,1081.861076366323,853.8626205470827,True,ok
35.0,beans,A,2024,4,ridge,653.3525921100052,364.30233817260444,942.4028460474059,750.8095886080445,True,ok
35.0,beans,B,2024,4,ridge,578.4811756058467,289.430921668446,867.5314295432474,736.8435718128505,True,ok
36.0,beans,B,2024,4,ridge,599.6897233047276,310.6394693673269,888.7399772421284,702.8129702617878,True,ok
37.0,beans,B,2024,4,ridge,606.0036255381198,316.95337160071904,895.0538794755205,603.5605149607999,True,ok
41.0,beans,A,2024,4,ridge,566.3211786401836,277.27092470278285,855.3714325775843,811.0935209536116,True,ok
41.0,beans,B,2024,4,ridge,764.6738987959668,475.6236448585661,1053.7241527333676,973.7996319884554,True,ok
42.0,beans,A,2024,4,ridge,701.6709014400931,412.62064750269235,990.7211553774938,679.1337830985763,True,ok
42.0,beans,B,2024,4,ridge,886.5735841311333,597.5233301937326,1175.623838068534,992.3750803530803,True,ok
43.0,beans,A,2024,4,ridge,898.7460434604083,609.6957895230075,1187.796297397809,879.089061632835,True,ok
43.0,beans,B,2024,4,ridge,1014.0508061364757,725.000552199075,1303.1010600738764,1151.045341355653,True,ok
44.0,beans,A,2024,4,ridge,943.074376299343,654.0241223619423,1232.1246302367438,882.7954390427395,True,ok
44.0,beans,B,2024,4,ridge,1073.346134506494,784.2958805690934,1362.396388443895,1182.5669602877256,True,ok
45.0,beans,A,2024,4,ridge,734.2434177827209,445.1931638453202,1023.2936717201217,802.6394796510332,True,ok
45.0,beans,B,2024,4,ridge,915.4843180810221,626.4340641436214,1204.5345720184228,884.1299463180432,True,ok
52.0,beans,B,2024,4,ridge,745.8713813411878,456.82112740378705,1034.9216352785884,697.387988262925,True,use_with_caution
53.0,beans,A,2024,4,ridge,644.6181758269088,355.56792188950806,933.6684297643095,742.5147891643456,True,ok
53.0,beans,B,2024,4,ridge,515.2838104989663,226.2335565615656,804.334064436367,652.6724766424402,True,ok
54.0,beans,B,2024,4,ridge,484.23401014230245,195.18375620490173,773.2842640797032,814.0257437462234,True,ok
55.0,beans,A,2024,4,ridge,362.46089577938835,73.41064184198763,651.5111497167891,508.7597564613849,True,ok
55.0,beans,B,2024,4,ridge,508.97685795276533,219.9266040153646,798.027111890166,505.33440297213457,True,ok
56.0,beans,A,2024,4,ridge,463.9240968106606,174.8738428732599,752.9743507480614,619.6409017059796,True,ok
56.0,beans,B,2024,4,ridge,732.271928766365,443.2216748289643,1021.3221827037657,755.1151177505078,True,ok
57.0,beans,B,2024,4,ridge,382.53984247473136,93.48958853733063,671.5900964121321,541.0099143112012,True,ok
12.0,beans,A,2025,4,ridge,535.9749990738312,246.9247451364305,825.0252530112319,396.91662538576924,True,ok
12.0,beans,B,2025,4,ridge,747.6121505742794,458.5618966368787,1036.66240451168,478.1656884756898,True,ok
21.0,beans,A,2025,4,ridge,487.29749899758804,198.2472450601873,776.3477529349888,514.828242661823,True,ok
21.0,beans,B,2025,4,ridge,549.638174135724,260.5879201983232,838.6884280731247,418.7590879606531,True,ok
22.0,beans,B,2025,4,ridge,674.2253301159705,385.1750761785697,963.2755840533712,380.1343322156419,True,ok
23.0,beans,A,2025,4,ridge,642.4705039548775,353.42025001747675,931.5207578922782,648.6858399732744,True,ok
23.0,beans,B,2025,4,ridge,676.8520740917301,387.80182015432933,965.9023280291308,636.2319370273411,True,ok
24.0,beans,A,2025,4,ridge,549.1805744364775,260.1303204990768,838.2308283738782,603.9523302942964,True,ok
24.0,beans,B,2025,4,ridge,517.6843803189748,228.6341263815741,806.7346342563756,367.3017268934273,True,ok
25.0,beans,A,2025,4,ridge,527.7989878948506,238.74873395744987,816.8492418322513,521.194830146367,True,ok
25.0,beans,B,2025,4,ridge,477.82519524011104,188.77494130271032,766.8754491775118,572.8304143923003,True,ok
26.0,beans,A,2025,4,ridge,443.6402527630793,154.58999882567855,732.69050670048,365.83832847528817,True,ok
26.0,beans,B,2025,4,ridge,623.417394357018,334.3671404196173,912.4676482944187,499.1640851203819,True,ok
27.0,beans,A,2025,4,ridge,432.2623356400965,143.2120817026958,721.3125895774972,654.8435814011353,True,ok
27.0,beans,B,2025,4,ridge,573.6822285762393,284.6319746388385,862.73248251364,586.8725619939838,True,ok
28.0,beans,A,2025,4,ridge,390.6014035304363,101.55114959303557,679.651657467837,448.8873999997824,True,ok
28.0,beans,B,2025,4,ridge,535.9308970110977,246.880643073697,824.9811509484985,333.0892004326192,True,ok
31.0,beans,A,2025,4,ridge,773.1455588177749,484.0953048803742,1062.1958127551757,772.2864361210098,True,use_with_caution
31.0,beans,B,2025,4,ridge,769.1919522140824,480.1416982766817,1058.242206151483,778.3580741525152,True,ok
32.0,beans,B,2025,4,ridge,659.8150364691376,370.76478253173684,948.8652904065383,768.8380593267212,True,ok
33.0,beans,A,2025,4,ridge,716.4202012849935,427.36994734759276,1005.4704552223942,671.9563082972529,True,ok
33.0,beans,B,2025,4,ridge,627.7950723890151,338.7448184516144,916.8453263264158,631.8988678932108,True,ok
34.0,beans,A,2025,4,ridge,811.7047544952246,522.6545005578239,1100.7550084326253,904.420727056187,True,ok
35.0,beans,A,2025,4,ridge,691.3358437847957,402.28558984739493,980.3860977221964,752.002274491179,True,ok
35.0,beans,B,2025,4,ridge,601.1853398667915,312.1350859293908,890.2355938041923,720.1061634330072,True,ok
36.0,beans,A,2025,4,ridge,457.89479937547935,168.84454543807863,746.9450533128801,767.2628779845055,True,ok
36.0,beans,B,2025,4,ridge,632.4296535471486,343.3793996097479,921.4799074845494,704.1725107377937,True,ok
37.0,beans,A,2025,4,ridge,534.393395036747,245.34314109934633,823.4436489741478,954.5175620014845,True,ok
37.0,beans,B,2025,4,ridge,644.7178580226694,355.66760408526864,933.7681119600701,585.4088235683117,True,ok
41.0,beans,A,2025,4,ridge,608.9588342062766,319.9085802688759,898.0090881436773,730.5672881458955,True,ok
41.0,beans,B,2025,4,ridge,820.4543537258753,531.4040997884746,1109.5046076632761,853.4061688413839,True,ok
42.0,beans,A,2025,4,ridge,705.5425542216713,416.4923002842705,994.592808159072,885.8088378333373,True,ok
42.0,beans,B,2025,4,ridge,943.2537997246112,654.2035457872105,1232.304053662012,881.4090820444385,True,ok
43.0,beans,A,2025,4,ridge,891.9614671335218,602.911213196121,1181.0117210709225,1034.861423318537,True,ok
43.0,beans,B,2025,4,ridge,1055.7235924838624,766.6733385464617,1344.773846421263,1034.8128579681936,True,ok
44.0,beans,A,2025,4,ridge,955.5653446897733,666.5150907523725,1244.615598627174,1024.944008381124,True,ok
44.0,beans,B,2025,4,ridge,1115.9587294713895,826.9084755339887,1405.0089834087903,1135.2257195346212,True,ok
45.0,beans,A,2025,4,ridge,770.8771819911576,481.8269280537569,1059.9274359285582,806.3633792628747,True,ok
45.0,beans,B,2025,4,ridge,953.9216626105832,664.8714086731825,1242.971916547984,894.8435892473964,True,ok
51.0,beans,A,2025,4,ridge,394.99487325216637,105.94461931476565,684.0451271895671,512.9031030731747,True,ok
51.0,beans,B,2025,4,ridge,552.8551205092991,263.8048665718984,841.9053744466999,432.1697713259053,True,ok
52.0,beans,B,2025,4,ridge,791.4346250565084,502.38437111910764,1080.4848789939092,729.341388222946,True,ok
53.0,beans,A,2025,4,ridge,702.3704788878008,413.3202249504001,991.4207328252015,597.8191264192328,True,ok
53.0,beans,B,2025,4,ridge,587.2958769171461,298.24562297974535,876.3461308545468,534.4560990772308,True,ok
54.0,beans,B,2025,4,ridge,618.8546033169348,329.8043493795341,907.9048572543355,544.0481901744342,True,ok
55.0,beans,A,2025,4,ridge,362.0242413718348,72.9739874344341,651.0744953092355,598.4438230793397,True,ok
55.0,beans,B,2025,4,ridge,541.5760013797443,252.52574744234357,830.626255317145,505.4309223758031,True,ok
56.0,beans,A,2025,4,ridge,497.33261227584904,208.28235833844832,786.3828662132498,602.2877163648919,True,ok
56.0,beans,B,2025,4,ridge,787.32686413042,498.2766101930192,1076.3771180678207,678.8025136728012,True,ok
57.0,beans,A,2025,4,ridge,393.9448233792466,104.89456944184587,682.9950773166473,386.9859136238421,True,ok
57.0,beans,B,2025,4,ridge,435.2362560555534,146.18600211815266,724.286509992954,422.8693428532039,True,ok
23.0,irish_potato,B,2020,2,baseline_district_mean,4549.4774172301395,1432.6122852751087,7666.34254918517,4849.986670020974,True,ok
32.0,irish_potato,A,2020,2,baseline_district_mean,7690.48596256746,4573.620830612429,10807.351094522492,6302.052650999894,True,ok
32.0,irish_potato,B,2020,2,baseline_district_mean,3958.8158466754876,841.9507147204567,7075.680978630518,3397.3175028973305,True,ok
33.0,irish_potato,A,2020,2,baseline_district_mean,13690.756568613655,10573.891436658625,16807.621700568685,10756.55909732455,True,ok
33.0,irish_potato,B,2020,2,baseline_district_mean,10137.927323870892,7021.062191915861,13254.792455825922,11600.577615794384,True,ok
34.0,irish_potato,A,2020,2,baseline_district_mean,13954.604368645092,10837.73923669006,17071.469500600124,16751.155213506114,True,ok
34.0,irish_potato,B,2020,2,baseline_district_mean,9897.85535647071,6780.99022451568,13014.72048842574,11876.05109857916,True,ok
43.0,irish_potato,A,2020,2,baseline_district_mean,13257.328820553184,10140.463688598153,16374.193952508216,14890.484966837303,True,ok
43.0,irish_potato,B,2020,2,baseline_district_mean,8453.980943411976,5337.115811456945,11570.846075367008,9787.831168530452,True,ok
44.0,irish_potato,A,2020,2,baseline_district_mean,11517.307974380861,8400.44284242583,14634.173106335893,9232.294493772588,True,ok
45.0,irish_potato,A,2020,2,baseline_district_mean,8862.14490651627,5745.27977456124,11979.0100384713,10081.218858601806,True,ok
45.0,irish_potato,B,2020,2,baseline_district_mean,5586.2597695233835,2469.3946375683527,8703.124901478415,8415.73372408734,True,ok
32.0,irish_potato,B,2021,2,baseline_district_mean,3949.5153091685443,832.6501772135134,7066.380441123575,3434.5196529251057,True,ok
33.0,irish_potato,A,2021,2,baseline_district_mean,12783.293191493689,9666.428059538659,15900.158323448719,15293.875982924377,True,ok
33.0,irish_potato,B,2021,2,baseline_district_mean,9991.938541012867,6875.073409057836,13108.803672967897,12330.521530084508,True,ok
34.0,irish_potato,A,2021,2,baseline_district_mean,14273.025999550659,11156.160867595627,17389.89113150569,15159.047058978293,True,ok
34.0,irish_potato,B,2021,2,baseline_district_mean,10190.962617804407,7074.097485849376,13307.827749759439,10410.514791910686,True,ok
43.0,irish_potato,A,2021,2,baseline_district_mean,13493.349105564223,10376.483973609193,16610.214237519252,14182.424111804183,True,ok
43.0,irish_potato,B,2021,2,baseline_district_mean,8755.946918240694,5639.081786285663,11872.812050195724,8278.001294386866,True,ok
44.0,irish_potato,A,2021,2,baseline_district_mean,11391.405785720708,8274.540653765678,14508.270917675738,9861.805437073352,True,ok
44.0,irish_potato,B,2021,2,baseline_district_mean,8902.254453739431,5785.389321784401,12019.119585694461,11812.765758483083,True,ok
45.0,irish_potato,A,2021,2,baseline_district_mean,8860.421352619676,5743.5562206646455,11977.286484574706,10089.83662808478,True,ok
45.0,irish_potato,B,2021,2,baseline_district_mean,6131.813549991458,3014.948418036427,9248.678681946489,6233.518602215043,True,ok
54.0,irish_potato,B,2021,2,baseline_district_mean,1996.6427947028467,-1120.2223372521842,5113.507926657878,1433.0098066218113,True,use_with_caution
23.0,irish_potato,B,2022,2,baseline_district_mean,4866.5240375733365,1749.6589056183057,7983.389169528367,3898.846808991384,True,ok
25.0,irish_potato,A,2022,2,baseline_district_mean,7255.394524880468,4138.529392925438,10372.2596568355,5628.649468209202,True,ok
25.0,irish_potato,B,2022,2,baseline_district_mean,7760.243158458807,4643.378026503776,10877.108290413838,7341.36525703778,True,ok
32.0,irish_potato,A,2022,2,baseline_district_mean,6815.621549906031,3698.756417951,9932.48668186106,8051.781476322752,True,use_with_caution
32.0,irish_potato,B,2022,2,baseline_district_mean,3786.667032497009,669.8019005419783,6903.53216445204,4085.9127596112453,True,ok
33.0,irish_potato,A,2022,2,baseline_district_mean,13454.31386105381,10337.448729098778,16571.17899300884,11938.772635123783,True,ok
33.0,irish_potato,B,2022,2,baseline_district_mean,10549.582031531427,7432.716899576396,13666.447163486457,9542.30407749171,True,ok
34.0,irish_potato,A,2022,2,baseline_district_mean,14744.069452750624,11627.204320795594,17860.934584705654,12803.829792978458,True,ok
34.0,irish_potato,B,2022,2,baseline_district_mean,10192.49949589428,7075.63436393925,13309.36462784931,10402.830401461308,True,ok
43.0,irish_potato,A,2022,2,baseline_district_mean,14154.105931295817,11037.240799340787,17270.971063250847,12200.153634609402,True,ok
43.0,irish_potato,B,2022,2,baseline_district_mean,8667.426859953168,5550.561727998137,11784.291991908198,8720.601585824488,True,ok
44.0,irish_potato,A,2022,2,baseline_district_mean,11059.404984265475,7942.539852310444,14176.270116220505,11521.809444349517,True,ok
44.0,irish_potato,B,2022,2,baseline_district_mean,9803.431352528922,6686.566220573891,12920.296484483952,8208.058163325117,True,ok
45.0,irish_potato,A,2022,2,baseline_district_mean,9242.049304952054,6125.184172997023,12358.914436907085,8181.696866422896,True,ok
45.0,irish_potato,B,2022,2,baseline_district_mean,6202.442521394608,3085.577389439577,9319.307653349639,5951.002716602441,True,ok
23.0,irish_potato,B,2023,2,baseline_district_mean,4833.4600806163535,1716.5949486613226,7950.325212571384,3998.038679862332,True,use_with_caution
25.0,irish_potato,A,2023,2,baseline_district_mean,5628.649468209202,2511.7843362541707,8745.514600164232,7255.394524880468,True,ok
32.0,irish_potato,A,2023,2,baseline_district_mean,7176.917063661323,4060.0519317062917,10293.782195616353,7329.190448812168,True,ok
32.0,irish_potato,B,2023,2,baseline_district_mean,3875.2521455464866,758.3870135914558,6992.1172775015175,3731.572307413335,True,ok
33.0,irish_potato,A,2023,2,baseline_district_mean,13461.591802004998,10344.726670049968,16578.456933960028,11902.382930367843,True,ok
33.0,irish_potato,B,2023,2,baseline_district_mean,10498.38199562116,7381.516863666128,13615.247127576189,9798.304257043046,True,ok
34.0,irish_potato,A,2023,2,baseline_district_mean,14722.609772907617,11605.744640952587,17839.474904862647,12911.128192193508,True,ok
34.0,irish_potato,B,2023,2,baseline_district_mean,10302.16603770997,7185.30090575494,13419.031169665002,9854.497692382865,True,ok
43.0,irish_potato,A,2023,2,baseline_district_mean,13757.68757108363,10640.822439128598,16874.552703038662,13389.408715245967,True,ok
43.0,irish_potato,B,2023,2,baseline_district_mean,8935.980920579692,5819.115788624661,12052.846052534722,7377.831282691873,True,ok
44.0,irish_potato,A,2023,2,baseline_district_mean,11467.168633688301,8350.30350173327,14584.033765643333,9482.99119723539,True,ok
44.0,irish_potato,B,2023,2,baseline_district_mean,9402.695376983589,6285.830245028558,12519.560508938619,9811.00206550645,True,ok
45.0,irish_potato,A,2023,2,baseline_district_mean,9466.302335814293,6349.437203859262,12583.167467769323,7060.431712111699,True,ok
45.0,irish_potato,B,2023,2,baseline_district_mean,6351.168852585035,3234.303720630004,9468.033984540067,5356.097391840734,True,ok
33.0,irish_potato,A,2024,2,baseline_district_mean,13196.45703150446,10079.591899549428,16313.322163459492,13228.056782870533,True,ok
33.0,irish_potato,B,2024,2,baseline_district_mean,10224.16294207321,7107.297810118179,13341.02807402824,11169.399524782795,True,ok
34.0,irish_potato,A,2024,2,baseline_district_mean,14488.826179785703,11371.961047830671,17605.691311740735,14080.04615780307,True,ok
34.0,irish_potato,B,2024,2,baseline_district_mean,10057.703591055857,6940.838459100826,13174.568723010889,11076.809925653433,True,ok
43.0,irish_potato,B,2024,2,baseline_district_mean,8518.641398014452,5401.776266059421,11635.506529969483,9464.528895518075,True,ok
44.0,irish_potato,A,2024,2,baseline_district_mean,10272.997057080973,7156.131925125942,13389.862189036005,15453.849080272026,True,ok
44.0,irish_potato,B,2024,2,baseline_district_mean,9460.111638216289,6343.246506261258,12576.97677017132,9581.33702057565,True,ok
45.0,irish_potato,A,2024,2,baseline_district_mean,9036.41346280989,5919.548330854858,12153.27859476492,9209.876077133718,True,ok
23.0,irish_potato,B,2025,2,baseline_district_mean,4248.957386291563,1132.0922543365323,7365.822518246594,5751.546762836702,True,use_with_caution
25.0,irish_potato,B,2025,2,baseline_district_mean,7341.36525703778,4224.500125082749,10458.230388992812,7760.243158458807,True,ok
32.0,irish_potato,B,2025,2,baseline_district_mean,3662.330555711754,545.4654237567233,6779.195687666785,4583.2586667522655,True,ok
33.0,irish_potato,A,2025,2,baseline_district_mean,12623.929485722218,9507.064353767186,15740.79461767725,16090.694511781741,True,ok
